lag,spec,var,coef,se_hac,t,p,n,r2
18,"… + Δlog cert robusta stocks (1993→, same sample)",dlog_rob_stocks_12,-0.004693515166999802,0.024591832489319163,-0.19085666629513318,0.8486378913021704,195,0.11347587218226385
18,"oni alone, 2010-08→ sample",oni,0.025806452245377795,0.01947983676353439,1.3247776436035963,0.18524491193010906,193,0.11774381808499734
18,"oni alone, 2010-08→ sample",d3_lag3,0.1457323917718648,0.08511023290269204,1.7122781456664924,0.08684542215604445,193,0.11774381808499734
18,… + Δlog cert stocks rob & ara (2010-08→),oni,0.02912221137334797,0.023031580458154097,1.2644469373806062,0.20606965486447926,178,0.1832994112004458
18,… + Δlog cert stocks rob & ara (2010-08→),d3_lag3,0.16153570139093296,0.09555116740872643,1.6905675333086545,0.09091942986595736,178,0.1832994112004458
18,… + Δlog cert stocks rob & ara (2010-08→),dlog_rob_stocks_12,-0.008871530846863542,0.023513353706228857,-0.3772975543047868,0.705952489501767,178,0.1832994112004458
18,… + Δlog cert stocks rob & ara (2010-08→),dlog_ara_stocks_12,0.044512904833938646,0.017404769849348363,2.5575118326316284,0.010542397127209164,178,0.1832994112004458
18,ONI⁺ / ONI⁻ (asymmetry) + lagged Δ + month dummies,oni_pos,0.006946409428741595,0.01236370932680456,0.561838623436557,0.5742259742566056,794,0.028455209734269404
18,ONI⁺ / ONI⁻ (asymmetry) + lagged Δ + month dummies,oni_neg,-0.006046504498186653,0.019461781964941995,-0.3106860671380805,0.7560392902589844,794,0.028455209734269404
18,ONI⁺ / ONI⁻ (asymmetry) + lagged Δ + month dummies,d3_lag3,0.06587976819620034,0.06316973308795347,1.042900847854994,0.29699421691985406,794,0.028455209734269404
19,oni + lagged Δ + month dummies,oni,0.0021716985047238904,0.008156835025071047,0.2662427887837507,0.7900522311634962,794,0.02769682049271094
19,oni + lagged Δ + month dummies,d3_lag3,0.06711467807264543,0.06324595206248469,1.0611695434094908,0.28861285790236213,794,0.02769682049271094
19,"… + Δlog cert robusta stocks (1993→, same sample)",oni,0.024707370073718784,0.018793820681731216,1.314653922272224,0.1886262390023512,195,0.11175582609242452
19,"… + Δlog cert robusta stocks (1993→, same sample)",d3_lag3,0.1588680482369032,0.0782704779307403,2.0297314190093716,0.04238384739641745,195,0.11175582609242452
19,"… + Δlog cert robusta stocks (1993→, same sample)",dlog_rob_stocks_12,-0.005068562193651533,0.02474819666072553,-0.20480531422700196,0.8377242348716825,195,0.11175582609242452
19,"oni alone, 2010-08→ sample",oni,0.024941315358182743,0.017780462258881316,1.402737172692155,0.16069522810896986,193,0.1142226010918469
19,"oni alone, 2010-08→ sample",d3_lag3,0.1433175988940438,0.08438635237709896,1.698350442422225,0.08944163956880807,193,0.1142226010918469
19,… + Δlog cert stocks rob & ara (2010-08→),oni,0.028378209773334162,0.021675788855667705,1.309212318051988,0.19046244078958197,178,0.1802540336940227
19,… + Δlog cert stocks rob & ara (2010-08→),d3_lag3,0.1569156814614749,0.09613744768096207,1.6322014495559427,0.1026370555273353,178,0.1802540336940227
19,… + Δlog cert stocks rob & ara (2010-08→),dlog_rob_stocks_12,-0.009137949981207063,0.02368768888226307,-0.385767899377022,0.699668571129048,178,0.1802540336940227
19,… + Δlog cert stocks rob & ara (2010-08→),dlog_ara_stocks_12,0.045583938606938657,0.017857351431552138,2.552670746368156,0.010690049799409384,178,0.1802540336940227
19,ONI⁺ / ONI⁻ (asymmetry) + lagged Δ + month dummies,oni_pos,0.00908684843907275,0.0109517805623787,0.8297142539805517,0.4067003604596353,794,0.029149012087007153
19,ONI⁺ / ONI⁻ (asymmetry) + lagged Δ + month dummies,oni_neg,-0.006749563166842579,0.018075806499737744,-0.3734031544838957,0.7088484120738396,794,0.029149012087007153
19,ONI⁺ / ONI⁻ (asymmetry) + lagged Δ + month dummies,d3_lag3,0.06599786191310905,0.06312662949855422,1.0454836958247644,0.2957994721551417,794,0.029149012087007153
24,oni + lagged Δ + month dummies,oni,0.00383614174840653,0.007650606812235394,0.5014166643973259,0.6160779141607797,794,0.028404323808479348
24,oni + lagged Δ + month dummies,d3_lag3,0.06593920848639756,0.061407526506289244,1.0737968493103884,0.2829137423810697,794,0.028404323808479348
24,"… + Δlog cert robusta stocks (1993→, same sample)",oni,0.0021879763394868634,0.008099720046706971,0.27012987200420696,0.7870603415344095,195,0.06574189426045207
24,"… + Δlog cert robusta stocks (1993→, same sample)",d3_lag3,0.20134575134239002,0.05696587278866383,3.534497787637824,0.00040855085565003654,195,0.06574189426045207
24,"… + Δlog cert robusta stocks (1993→, same sample)",dlog_rob_stocks_12,-1.1895142715254918e-05,0.026438997748897235,-0.00044990898778494965,0.9996410245769904,195,0.06574189426045207
24,"oni alone, 2010-08→ sample",oni,0.003922809482469053,0.008307531202114127,0.472199187343499,0.6367846197388467,193,0.06706218567593714
24,"oni alone, 2010-08→ sample",d3_lag3,0.18994546791093916,0.06946132982976447,2.7345498333598957,0.006246563922681781,193,0.06706218567593714
24,… + Δlog cert stocks rob & ara (2010-08→),oni,0.005812826233526357,0.009084604041513192,0.6398546603642765,0.5222670926421782,178,0.12610427509384403
24,… + Δlog cert stocks rob & ara (2010-08→),d3_lag3,0.21059754332992317,0.06875061176947424,3.0632097360249233,0.002189765257527945,178,0.12610427509384403
24,… + Δlog cert stocks rob & ara (2010-08→),dlog_rob_stocks_12,-0.003957077776469817,0.02580588141190843,-0.15334015193310843,0.878130038406184,178,0.12610427509384403
24,… + Δlog cert stocks rob & ara (2010-08→),dlog_ara_stocks_12,0.051552354260539925,0.019436184133083814,2.6523907114457064,0.007992399708600847,178,0.12610427509384403
24,ONI⁺ / ONI⁻ (asymmetry) + lagged Δ + month dummies,oni_pos,0.007893616579089713,0.013901980842448269,0.5678051688135958,0.570167269707266,794,0.028899542521125587
24,ONI⁺ / ONI⁻ (asymmetry) + lagged Δ + month dummies,oni_neg,-0.0013650558819400455,0.01398634501643792,-0.09759918551528066,0.9222505712842464,794,0.028899542521125587
24,ONI⁺ / ONI⁻ (asymmetry) + lagged Δ + month dummies,d3_lag3,0.06513530794688537,0.06256502904063971,1.0410817184241392,0.29783762344082343,794,0.028899542521125587
