,oni,nino34,neg_soi,other_milds_usd_t,robustas_usd_t,ind_arb_log,ind_arb_usd,fut_kc_usd_t,fut_rc_usd_t,fut_arb_log,fut_arb_usd,vn_usd_t,br_usd_t,b1_log,b2_log,b3_log,b3_usd,regime
2000-04,-0.81,-0.8500000000000001,-1.2,2090.0,980.0,0.7573667732942395,1110.0,,,,,,,,,,,la_nina
2000-05,-0.67,-1.02,-0.4,2080.0,980.0,0.7525706010307465,1100.0,,,,,,,,,,,la_nina
2000-06,-0.62,-0.625,0.2,1910.0,940.0,0.7089786457766261,970.0,,,,,,,,,,,la_nina
2000-07,-0.48,-0.725,0.2,1930.0,900.0,0.7628805185746206,1030.0,,,,,,,,,,,neutral
2000-08,-0.4,-0.5,-0.7,1700.0,840.0,0.7049816382069478,860.0,,,,,,,,,,,neutral
2000-09,-0.42,-0.525,-0.9,1670.0,860.0,0.6636465161632472,810.0,,,,,,,,,,,neutral
2000-10,-0.54,-0.725,-1.1,1690.0,800.0,0.7478720802491923,890.0,,,,,,,,,,,la_nina
2000-11,-0.76,-0.8800000000000001,-1.8,1580.0,720.0,0.7859289140109116,860.0,,,,,,,,,,,la_nina
2000-12,-0.78,-1.0750000000000002,-0.8,1460.0,670.0,0.7789140023173706,790.0,,,,,,,,,,,la_nina
2001-01,-0.76,-0.76,-1.0,1450.0,710.0,0.7140538653792587,740.0,,,,,,,,,,,la_nina
2001-02,-0.54,-0.55,-1.7,1480.0,700.0,0.7487170317147562,780.0,,,,,,,,,,,la_nina
2001-03,-0.43,-0.4,-0.9,1470.0,670.0,0.7857399673877703,800.0,,,,,,,,,,,neutral
2001-04,-0.29,-0.525,-0.2,1460.0,630.0,0.8404718953168038,830.0,,,,,,,,,,,neutral
2001-05,-0.19,-0.5,0.5,1530.0,650.0,0.8560506514967985,880.0,,,,,,,,,,,neutral
2001-06,-0.08,-0.125,-0.3,1410.0,640.0,0.7898768070184969,770.0,,,,,,,,,,,neutral
2001-07,-0.05,-0.1,0.2,1290.0,600.0,0.7654678421395715,690.0,,,,,,,,,,,neutral
2001-08,-0.13,-0.1,0.4,1320.0,570.0,0.8397506547518203,750.0,,,,,,,,,,,neutral
2001-09,-0.15,-0.17500000000000002,-0.2,1280.0,540.0,0.8630462173553424,740.0,,,,,,,,,,,neutral
2001-10,-0.26,-0.26,0.0,1240.0,510.0,0.8884559328807118,730.0,,,,,,,,,,,neutral
2001-11,-0.33,-0.5,-0.7,1300.0,520.0,0.9162907318741551,780.0,,,,,,,,,,,neutral
2001-12,-0.32,-0.575,0.8,1250.0,540.0,0.8393296907380261,710.0,,,,,,,,,,,neutral
2002-01,-0.15,-0.18,-0.4,1280.0,500.0,0.9400072584914714,780.0,,,,,,,,,,,neutral
2002-02,0.07,0.05,-1.1,1300.0,540.0,0.8785504038913077,760.0,,,,,,,,,,,neutral
2002-03,0.11,-0.125,0.2,1420.0,640.0,0.7969439742415894,780.0,,,,,,,,,,,neutral
2002-04,0.15,0.07500000000000001,0.1,1440.0,650.0,0.7954260296803639,790.0,,,,,,,,,,,neutral
2002-05,0.3,0.2,0.8,1350.0,620.0,0.778140393393338,730.0,,,,,,,,,,,neutral
2002-06,0.45,0.65,0.2,1290.0,630.0,0.7166776779701394,660.0,,,,,,,,,,,neutral
2002-07,0.57,0.6,0.5,1250.0,630.0,0.685179010910768,620.0,,,,,,,,,,,el_nino
2002-08,0.63,0.7,1.0,1200.0,610.0,0.6766178786087345,590.0,,,,,,,,,,,el_nino
2002-09,0.78,0.875,0.6,1340.0,710.0,0.6351599229095957,630.0,,,,,,,,,,,el_nino
2002-10,0.99,1.08,0.4,1450.0,730.0,0.6862743012721833,720.0,,,,,,,,,,,el_nino
2002-11,1.19,1.3,0.5,1540.0,840.0,0.6061358035703153,700.0,,,,,,,,,,,el_nino
2002-12,1.08,1.3,1.1,1410.0,840.0,0.5179430915348551,570.0,,,,,,,,,,,el_nino
2003-01,0.9,0.9400000000000001,0.2,1450.0,910.0,0.46587423590372445,540.0,,,,,,,,,,,el_nino
2003-02,0.59,0.675,0.7,1460.0,900.0,0.4837969513780713,560.0,,,,,,,,,,,el_nino
2003-03,0.38,0.5,0.3,1360.0,820.0,0.505935638471799,540.0,,,,,,,,,,,neutral
2003-04,-0.01,-0.13999999999999999,0.1,1430.0,820.0,0.5561253829956545,610.0,,,,,,,,,,,neutral
2003-05,-0.18,-0.675,0.3,1460.0,830.0,0.564766013911739,630.0,,,,,,,,,,,neutral
2003-06,-0.13,-0.35,0.6,1350.0,750.0,0.5877866649021195,600.0,,,,,,,,,,,neutral
2003-07,0.09,0.04,-0.3,1390.0,780.0,0.5777651064410998,610.0,,,,,,,,,,,neutral
2003-08,0.14,0.0,-0.1,1410.0,800.0,0.5667332557042872,610.0,,,,,,,,,,,neutral
2003-09,0.23,0.2,0.1,1460.0,820.0,0.5768873744440839,640.0,,,,,,,,,,,neutral
2003-10,0.23,0.4,-0.0,1420.0,790.0,0.5863792051342394,630.0,,,,,,,,,,,neutral
2003-11,0.29,0.2,0.3,1370.0,750.0,0.602492812291815,620.0,,,,,,,,,,,neutral
2003-12,0.29,0.32,-1.1,1430.0,790.0,0.5933967777928855,640.0,,,,,,,,,,,neutral
2004-01,0.34,0.25,1.3,1600.0,880.0,0.5978370007556206,720.0,,,,,,,,,,,neutral
2004-02,0.27,0.15,-1.2,1680.0,820.0,0.7172447321390063,860.0,,,,,,,,,,,neutral
2004-03,0.19,-0.2,-0.4,1720.0,810.0,0.7530453221410145,910.0,,,,,,,,,,,neutral
2004-04,0.1,-0.025,0.9,1660.0,800.0,0.7299611536826616,860.0,,,,,,,,,,,neutral
2004-05,0.12,0.05,-1.0,1700.0,810.0,0.7413492823778229,890.0,,,,,,,,,,,neutral
2004-06,0.22,0.0,0.8,1810.0,880.0,0.7211602167876192,930.0,,,,,,,,,,,neutral
2004-07,0.39,0.55,0.5,1650.0,790.0,0.7364976214335588,860.0,,,,,,,,,,,neutral
2004-08,0.54,0.625,0.3,1620.0,750.0,0.7701082216960735,870.0,,,,,,,,,,,el_nino
2004-09,0.58,0.72,0.3,1770.0,750.0,0.8586616190375187,1020.0,,,,,,,,,,,el_nino
2004-10,0.61,0.6,0.1,1780.0,700.0,0.9332883082427266,1080.0,,,,,,,,,,,el_nino
2004-11,0.64,0.625,0.7,1990.0,720.0,1.016638705708437,1270.0,,,,,,,,,,,el_nino
2004-12,0.71,0.6,0.8,2300.0,810.0,1.0436301542507573,1490.0,,,,,,,,,,,el_nino
2005-01,0.62,0.6499999999999999,-0.3,2360.0,810.0,1.0693826503531714,1550.0,,,,,,,,,,,el_nino
2005-02,0.55,0.275,3.1,2660.0,910.0,1.0726368022648494,1750.0,,,,,,,,,,,el_nino
2005-03,0.4,0.22000000000000003,-0.3,2980.0,1090.0,1.0057456042762611,1890.0,,,,,,,,,,,neutral
2005-04,0.37,0.17500000000000002,0.6,2860.0,1120.0,0.9374929395247582,1740.0,,,,,,,,,,,neutral
2005-05,0.27,0.225,0.8,2830.0,1240.0,0.8251653320382006,1590.0,,,,,,,,,,,neutral
2005-06,0.09,0.22000000000000003,-0.4,2670.0,1320.0,0.7044467358138791,1350.0,,,,,,,,,,,neutral
2005-07,-0.04,0.07500000000000001,-0.2,2420.0,1280.0,0.636907462237069,1140.0,,,,,,,,,,,neutral
2005-08,-0.14,0.04,0.3,2390.0,1150.0,0.73153142356826,1240.0,,,,,,,,,,,neutral
2005-09,-0.11,-0.1,-0.4,2190.0,1030.0,0.7543427415868651,1160.0,,,,,,,,,,,neutral
2005-10,-0.27,-0.05,-1.2,2320.0,1050.0,0.7927770215087868,1270.0,,,,,,,,,,,neutral
2005-11,-0.57,-0.54,0.2,2380.0,1130.0,0.7448828549591342,1250.0,,,,,,,,,,,la_nina
2005-12,-0.82,-0.8500000000000001,0.0,2330.0,1240.0,0.6307568879606631,1090.0,,,,,,,,,,,la_nina
2006-01,-0.86,-0.95,-1.7,2740.0,1400.0,0.6714856837787657,1340.0,,,,,,,,,,,la_nina
2006-02,-0.8,-0.7,-0.1,2630.0,1390.0,0.6376800990470732,1240.0,,,,,,,,,,,la_nina
2006-03,-0.63,-0.6799999999999999,-1.8,2510.0,1310.0,0.6502556159306323,1200.0,,,,,,,,,,,la_nina
2006-04,-0.45,-0.22500000000000003,-1.1,2540.0,1330.0,0.6469851387967829,1210.0,,,,,,,,,,,neutral
2006-05,-0.19,-0.04,0.5,2410.0,1320.0,0.6019950109042842,1090.0,,,,,,,,,,,neutral
2006-06,-0.05,0.1,0.2,2270.0,1330.0,0.5346008892596483,940.0,,,,,,,,,,,neutral
2006-07,0.12,-0.025,0.6,2310.0,1420.0,0.4865906529205324,890.0,,,,,,,,,,,neutral
2006-08,0.33,0.38,1.0,2460.0,1620.0,0.4177352006999788,840.0,,,,,,,,,,,neutral
2006-09,0.54,0.6,0.6,2420.0,1700.0,0.35313928910642467,720.0,,,,,,,,,,,el_nino
2006-10,0.71,0.575,1.3,2440.0,1660.0,0.3851804369366585,780.0,,,,,,,,,,,el_nino
2006-11,0.88,0.9,-0.1,2700.0,1690.0,0.46852324407530066,1010.0,,,,,,,,,,,el_nino
2006-12,0.88,1.15,0.3,2830.0,1690.0,0.5155481827201642,1140.0,,,,,,,,,,,el_nino
2007-01,0.62,0.76,0.8,2750.0,1740.0,0.4577157984520417,1010.0,,,,,,,,,,,el_nino
2007-02,0.19,0.024999999999999994,0.1,2690.0,1740.0,0.43565608038730996,950.0,,,,,,,,,,,neutral
2007-03,-0.12,-0.125,-0.2,2580.0,1700.0,0.41716114787135616,880.0,,,,,,,,,,,neutral
2007-04,-0.32,-0.049999999999999996,0.1,2530.0,1750.0,0.36860351480400677,780.0,,,,,,,,,,,neutral
2007-05,-0.34,-0.48,0.1,2500.0,1850.0,0.3011050927839216,650.0,,,,,,,,,,,neutral
2007-06,-0.41,-0.1,-0.5,2630.0,2040.0,0.25403403833354865,590.0,,,,,,,,,,,neutral
2007-07,-0.49,-0.475,0.3,2590.0,2040.0,0.23870806785532128,550.0,,,,,,,,,,,neutral
2007-08,-0.77,-0.6,-0.4,2720.0,1930.0,0.34311187739111126,790.0,,,,,,,,,,,la_nina
2007-09,-1.05,-0.825,-0.2,2820.0,2050.0,0.3188970917997054,770.0,,,,,,,,,,,la_nina
2007-10,-1.38,-1.26,-0.7,2960.0,2009.9999999999998,0.38705454626498437,950.0000000000002,,,,,,,,,,,la_nina
2007-11,-1.57,-1.425,-0.9,2890.0,2040.0,0.34830669426821625,850.0,,,,,,,,,,,la_nina
2007-12,-1.72,-1.2,-1.7,3030.0,2009.9999999999998,0.41042789745029307,1020.0000000000002,,,,,,,,,,,la_nina
2008-01,-1.76,-1.54,-1.8,3080.0,2190.0,0.3410280531570731,890.0,,,,,,,,,,,la_nina
2008-02,-1.61,-1.525,-2.6,3470.0,2550.0,0.3080612347884335,920.0,,,,,,,,,,,la_nina
2008-03,-1.37,-0.975,-1.4,3300.0,2690.0,0.20438127485868662,610.0,,,,,,,,,,,la_nina
2008-04,-1.05,-0.82,-0.7,3100.0,2450.0,0.23531408693446476,650.0,,,,,,,,,,,la_nina
2008-05,-0.85,-0.725,0.1,3130.0,2400.0,0.26556426719816173,730.0,,,,,,,,,,,la_nina
2008-06,-0.56,-0.625,-0.6,3220.0,2450.0,0.2732933349996811,770.0,,,,,,,,,,,la_nina
2008-07,-0.33,-0.26,-0.3,3250.0,2540.0,0.24649091531119982,710.0,,,,,,,,,,,neutral
2008-08,-0.2,-0.1,-1.0,3230.0,2480.0,0.26422357705767485,750.0,,,,,,,,,,,neutral
2008-09,-0.25,-0.2,-1.2,3160.0,2320.0,0.3090048419206024,840.0,,,,,,,,,,,neutral
2008-10,-0.36,-0.26,-1.3,2720.0,1960.0,0.32768740706548005,760.0,,,,,,,,,,,neutral
2008-11,-0.57,-0.325,-1.3,2690.0,2000.0,0.29639401305380275,690.0,,,,,,,,,,,la_nina
2008-12,-0.79,-0.8400000000000001,-1.4,2620.0,1820.0,0.36433781668430143,800.0,,,,,,,,,,,la_nina
2009-01,-0.89,-0.775,-1.1,2830.0,1820.0,0.44144021056644256,1010.0,,,,,,,,,,,la_nina
2009-02,-0.84,-0.575,-1.9,2850.0,1770.0,0.47633944769482106,1080.0,,,,,,,,,,,la_nina
2009-03,-0.63,-0.7,-0.4,2830.0,1680.0,0.5214829182399789,1150.0,,,,,,,,,,,la_nina
2009-04,-0.35,-0.13999999999999999,-0.8,2970.0,1670.0,0.5757383263859452,1300.0,,,,,,,,,,,neutral
2009-05,0.03,0.2,0.1,3330.0,1670.0,0.6901486775636885,1660.0,,,,,,,,,,,neutral
2009-06,0.34,0.42499999999999993,-0.1,3300.0,1630.0,0.7053424536537634,1670.0,,,,,,,,,,,neutral
2009-07,0.5,0.58,-0.2,3110.0,1580.0,0.677197879152267,1530.0,,,,,,,,,,,el_nino
2009-08,0.56,0.7,0.2,3300.0,1600.0,0.7239188392266991,1700.0,,,,,,,,,,,el_nino
2009-09,0.66,0.74,-0.3,3270.0,1630.0,0.6962099700904911,1640.0,,,,,,,,,,,el_nino
2009-10,0.92,0.9249999999999999,1.2,3410.0,1620.0,0.7442861420511333,1790.0,,,,,,,,,,,el_nino
2009-11,1.31,1.5,0.6,3360.0,1530.0,0.786673238570768,1830.0,,,,,,,,,,,el_nino
2009-12,1.5,1.7,0.7,3490.0,1540.0,0.8181193197887975,1950.0,,,,,,,,,,,el_nino
2010-01,1.47,1.6,1.1,3500.0,1540.0,0.8209805520698303,1960.0,,,,,,,,,,,el_nino
2010-02,1.21,1.2,1.5,3480.0,1500.0,0.8415671856782181,1980.0,,,,,,,,,,,el_nino
2010-03,0.88,1.1,0.7,3630.0,1480.0,0.8971905605007366,2150.0,,,,,,,,,,,el_nino
2010-04,0.38,0.6,-1.2,3730.0,1580.0,0.858983386616849,2150.0,,,,,,,,,,,neutral
2010-05,-0.16,-0.2,-0.9,3820.0,1560.0,0.8955646013570373,2260.0,,,,,,,,,,,neutral
2010-06,-0.66,-0.5599999999999999,-0.4,4210.0,1700.0,0.9068343966321208,2510.0,,,,,,,,,,,la_nina
2010-07,-0.98,-0.975,-1.8,4480.0,1880.0,0.8683512695850357,2600.0,,,,,,,,,,,la_nina
2010-08,-1.24,-1.225,-1.8,4660.0,1820.0,0.9401789470488504,2840.0,,,,,,,,,,,la_nina
2010-09,-1.43,-1.3800000000000001,-2.2,4910.0,1790.0,1.0090583219537654,3120.0,,,,,,,,,,,la_nina
2010-10,-1.54,-1.45,-1.7,4800.0,1880.0,0.9373441410719874,2920.0,,,,,,,,,,,la_nina
2010-11,-1.57,-1.425,-1.3,5150.0,2029.9999999999998,0.9309609216219492,3120.0,,,,,,,,,,,la_nina
2010-12,-1.48,-1.22,-2.9,5470.0,2070.0,0.9717300091566123,3400.0,,,,,,,,,,,la_nina
2011-01,-1.29,-1.475,-2.3,5820.0,2230.0,0.9592986762713194,3590.0,,,,,,,,,,,la_nina
2011-02,-1.06,-1.2,-2.7,6350.0,2410.0,0.9688280654020369,3940.0,,,,,,,,,,,la_nina
2011-03,-0.85,-0.8800000000000001,-2.5,6440.0,2600.0,0.9070170950888254,3840.0,,,,,,,,,,,la_nina
2011-04,-0.68,-0.725,-1.9,6620.0,2590.0,0.93843749423747,4030.0,,,,,,,,,,,la_nina
2011-05,-0.5,-0.4,-0.4,6420.0,2690.0,0.8698769240881212,3730.0,,,,,,,,,,,la_nina
2011-06,-0.34,-0.24,-0.2,6060.0,2600.0,0.8461983550537866,3460.0,,,,,,,,,,,neutral
2011-07,-0.37,-0.2,-1.0,5910.0,2490.0,0.8643631209413902,3420.0,,,,,,,,,,,neutral
2011-08,-0.5,-0.44000000000000006,-0.4,5960.0,2470.0,0.8808523304373734,3490.0,,,,,,,,,,,la_nina
2011-09,-0.76,-0.675,-1.0,6060.0,2340.0,0.9515588707116134,3720.0,,,,,,,,,,,la_nina
2011-10,-0.94,-0.75,-0.8,5460.0,2160.0,0.9273405680607407,3300.0,,,,,,,,,,,la_nina
2011-11,-1.02,-0.96,-1.1,5400.0,2140.0,0.9255931245364692,3260.0,,,,,,,,,,,la_nina
2011-12,-0.92,-1.025,-2.5,5220.0,2170.0,0.8777702343421794,3050.0,,,,,,,,,,,la_nina
2012-01,-0.71,-0.6,-1.1,5230.0,2130.0,0.8982892983554986,3100.0,,,,,,,,,,,la_nina
2012-02,-0.56,-0.5599999999999999,-0.5,4940.0,2250.0,0.7864351149835027,2690.0,,,,,,,,,,,la_nina
2012-03,-0.44,-0.5,-0.7,4440.0,2280.0,0.6664789334777845,2160.0,,,,,,,,,,,neutral
2012-04,-0.35,-0.5,0.3,4220.0,2240.0,0.6333592621809725,1980.0,,,,,,,,,,,neutral
2012-05,-0.18,-0.24,-0.0,4070.0000000000005,2360.0,0.5449813804169858,1710.0000000000005,,,,,,,,,,,neutral
2012-06,0.03,0.32499999999999996,0.4,3720.0,2330.0,0.467855400707446,1390.0,,,,,,,,,,,neutral
2012-07,0.28,0.225,0.0,4200.0,2360.0,0.5764229062518043,1840.0,,,,,,,,,,,neutral
2012-08,0.39,0.72,0.2,3850.0,2350.0,0.4936578201436257,1500.0,,,,,,,,,,,neutral
2012-09,0.37,0.45,-0.2,3950.0,2310.0,0.5364680543793279,1640.0,,,,,,,,,,,neutral
2012-10,0.28,0.33999999999999997,-0.3,3820.0,2300.0,0.5073412996833788,1520.0,,,,,,,,,,,neutral
2012-11,0.13,0.5,-0.3,3530.0,2150.0,0.495830028805635,1380.0,,,,,,,,,,,neutral
2012-12,-0.03,-0.5,0.6,3370.0,2130.0,0.4587907646429361,1240.0,,,,,,,,,,,neutral
2013-01,-0.24,-0.5,0.1,3470.0,2200.0,0.4556972335944982,1270.0,,,,,,,,,,,neutral
2013-02,-0.28,-0.525,0.2,3300.0,2290.0,0.3653706509062866,1010.0,,,,,,,,,,,neutral
2013-03,-0.23,-0.25,-1.5,3300.0,2340.0,0.3437715391028249,960.0,,,,,,,,,,,neutral
2013-04,-0.2,0.19999999999999998,-0.2,3300.0,2240.0,0.38744660260548613,1060.0,,,,,,,,,,,neutral
2013-05,-0.3,-0.32,-0.8,3240.0,2190.0,0.39167178597582897,1050.0,,,,,,,,,,,neutral
2013-06,-0.38,-0.35000000000000003,-1.2,3050.0,2000.0,0.42199441005937466,1050.0,,,,,,,,,,,neutral
2013-07,-0.45,-0.3,-0.8,3050.0,2100.0,0.3732042458899425,950.0,,,,,,,,,,,neutral
2013-08,-0.34,-0.5,-0.2,2980.0,2070.0,0.3643746932400358,910.0,,,,,,,,,,,neutral
2013-09,-0.32,0.07500000000000001,-0.3,2920.0,1940.0,0.40889564320495353,980.0,,,,,,,,,,,neutral
2013-10,-0.14,-0.16,0.1,2840.0,1850.0,0.42861841308288184,990.0,,,,,,,,,,,neutral
2013-11,-0.12,-0.07500000000000001,-0.7,2690.0,1760.0,0.4242273845636877,930.0,,,,,,,,,,,neutral
2013-12,-0.11,-0.17500000000000002,-0.1,2780.0,1940.0,0.3597629546273087,840.0,,,,,,,,,,,neutral
